,SHORT_NAME_ALL,SERIAL,ALL_EXT_PATH,ALL_LINK
245,BDJ Team,s41407,"['s41407', '021', '0730', '9']",https://www.nature.com/articles/s41418-021-00884-y
246,BDJ Team,s41407,"['s41407', '021', '0726', '5']",https://www.nature.com/articles/s41418-021-00882-0
247,BDJ Team,s41407,"['s41407', '021', '0726', '5']",https://www.nature.com/articles/s41418-021-00875-z
248,BDJ Team,s41407,"['s41407', '021', '0713', 'x']",https://www.nature.com/articles/s41418-021-00879-9
249,BDJ Team,s41407,"['s41407', '021', '0713', 'x']",https://www.nature.com/articles/s41418-021-00876-y
250,BDJ Team,s41407,"['s41407', '021', '0729', '2']",https://www.nature.com/articles/s41418-021-00872-2
251,BDJ Team,s41407,"['s41407', '021', '0729', '2']",https://www.nature.com/articles/s41418-021-00874-0
252,BDJ Team,s41407,"['s41407', '021', '0720', 'y']",https://www.nature.com/articles/s41418-021-00864-2
253,BDJ Team,s41407,"['s41407', '021', '0720', 'y']",https://www.nature.com/articles/s41418-021-00873-1
254,BDJ Team,s41407,"['s41407', '021', '0724', '7']",https://www.nature.com/articles/s41418-021-00870-4
255,BDJ Team,s41407,"['s41407', '021', '0724', '7']",https://www.nature.com/articles/s41418-021-00869-x
256,BDJ Team,s41407,"['s41407', '021', '0727', '4']",https://www.nature.com/articles/s41418-021-00866-0
257,BDJ Team,s41407,"['s41407', '021', '0727', '4']",https://www.nature.com/articles/s41418-021-00868-y
258,BDJ Team,s41407,"['s41407', '021', '0721', 'x']",https://www.nature.com/articles/s41418-021-00867-z
259,BDJ Team,s41407,"['s41407', '021', '0721', 'x']",https://www.nature.com/articles/s41418-021-00865-1
260,BDJ Team,s41407,"['s41407', '021', '0718', '5']",https://www.nature.com/articles/s41419-021-04227-0
261,BDJ Team,s41407,"['s41407', '021', '0718', '5']",https://www.nature.com/articles/s41419-021-04225-2
262,BDJ Team,s41407,"['s41407', '021', '0706', '9']",https://www.nature.com/articles/s41419-021-03983-3
263,BDJ Team,s41407,"['s41407', '021', '0706', '9']",https://www.nature.com/articles/s41419-021-04184-8
264,BDJ Team,s41407,"['s41407', '021', '0706', '9']",https://www.nature.com/articles/s41419-021-04234-1
265,Biopharma Dealmakers,d43747,"['d43747', '021', '00146', '3']",https://www.nature.com/articles/s41419-021-04218-1
266,Biopharma Dealmakers,d43747,"['d43747', '021', '00146', '3']",https://www.nature.com/articles/s41419-021-04206-5
267,Biopharma Dealmakers,d43747,"['d43747', '021', '00146', '3']",https://www.nature.com/articles/s41419-021-04197-3
268,Biopharma Dealmakers,d43747,"['d43747', '021', '00145', '4']",https://www.nature.com/articles/s41419-021-04188-4
269,Biopharma Dealmakers,d43747,"['d43747', '021', '00145', '4']",https://www.nature.com/articles/s41419-021-04202-9
270,Biopharma Dealmakers,d43747,"['d43747', '021', '00145', '4']",https://www.nature.com/articles/s41419-021-04072-1
271,Biopharma Dealmakers,d43747,"['d43747', '021', '00110', '1']",https://www.nature.com/articles/s41419-021-04183-9
272,Biopharma Dealmakers,d43747,"['d43747', '021', '00110', '1']",https://www.nature.com/articles/s41419-021-04201-w
273,Biopharma Dealmakers,d43747,"['d43747', '021', '00110', '1']",https://www.nature.com/articles/s41419-021-04198-2
274,Biopharma Dealmakers,d43747,"['d43747', '021', '00110', '1']",https://www.nature.com/articles/s41419-021-04205-6
275,Biopharma Dealmakers,d43747,"['d43747', '021', '00107', 'w']",https://www.nature.com/articles/s41419-021-04191-9
276,Biopharma Dealmakers,d43747,"['d43747', '021', '00107', 'w']",https://www.nature.com/articles/s41419-021-04213-6
277,Biopharma Dealmakers,d43747,"['d43747', '021', '00107', 'w']",https://www.nature.com/articles/s41419-021-04211-8
278,Biopharma Dealmakers,d43747,"['d43747', '021', '00107', 'w']",https://www.nature.com/articles/s41419-021-04165-x
279,Biopharma Dealmakers,d43747,"['d43747', '021', '00124', '9']",https://www.nature.com/articles/s41419-021-04215-4
280,Biopharma Dealmakers,d43747,"['d43747', '021', '00124', '9']",https://www.nature.com/articles/s41420-021-00681-z
281,Biopharma Dealmakers,d43747,"['d43747', '021', '00115', 'w']",https://www.nature.com/articles/s41420-021-00680-0
282,Biopharma Dealmakers,d43747,"['d43747', '021', '00115', 'w']",https://www.nature.com/articles/s41420-021-00678-8
283,Biopharma Dealmakers,d43747,"['d43747', '021', '00122', 'x']",https://www.nature.com/articles/s41420-021-00672-0
284,Biopharma Dealmakers,d43747,"['d43747', '021', '00122', 'x']",https://www.nature.com/articles/s41420-021-00673-z
285,Biopharma Dealmakers,d43747,"['d43747', '021', '00127', '6']",https://www.nature.com/articles/s41420-021-00671-1
286,Biopharma Dealmakers,d43747,"['d43747', '021', '00127', '6']",https://www.nature.com/articles/s41420-021-00660-4
287,Biopharma Dealmakers,d43747,"['d43747', '021', '00134', '7']",https://www.nature.com/articles/s41420-021-00665-z
288,Biopharma Dealmakers,d43747,"['d43747', '021', '00134', '7']",https://www.nature.com/articles/s41420-021-00666-y
289,Biopharma Dealmakers,d43747,"['d43747', '021', '00141', '8']",https://www.nature.com/articles/s41420-021-00658-y
290,Biopharma Dealmakers,d43747,"['d43747', '021', '00141', '8']",https://www.nature.com/articles/s41420-021-00657-z
291,Biopharma Dealmakers,d43747,"['d43747', '021', '00113', 'y']",https://www.nature.com/articles/s41420-021-00667-x
292,Biopharma Dealmakers,d43747,"['d43747', '021', '00113', 'y']",https://www.nature.com/articles/s41420-021-00659-x
293,Biopharma Dealmakers,d43747,"['d43747', '021', '00137', '4']",https://www.nature.com/articles/s41420-021-00664-0
294,Biopharma Dealmakers,d43747,"['d43747', '021', '00137', '4']",https://www.nature.com/articles/s41420-021-00662-2
295,Biopharma Dealmakers,d43747,"['d43747', '021', '00120', 'z']",https://www.nature.com/articles/s41420-021-00656-0
296,Biopharma Dealmakers,d43747,"['d43747', '021', '00120', 'z']",https://www.nature.com/articles/s41420-021-00655-1
297,Biopharma Dealmakers,d43747,"['d43747', '021', '00111', '0']",https://www.nature.com/articles/s41420-021-00642-6
298,Biopharma Dealmakers,d43747,"['d43747', '021', '00111', '0']",https://www.nature.com/articles/s41420-021-00635-5
299,Biopharma Dealmakers,d43747,"['d43747', '021', '00125', '8']",https://www.nature.com/articles/s41420-021-00651-5
300,Biopharma Dealmakers,d43747,"['d43747', '021', '00125', '8']",https://www.nature.com/articles/s41421-021-00331-9
301,Biopharma Dealmakers,d43747,"['d43747', '021', '00132', '9']",https://www.nature.com/articles/s41421-021-00301-1
302,Biopharma Dealmakers,d43747,"['d43747', '021', '00132', '9']",https://www.nature.com/articles/s41421-021-00303-z
303,Biopharma Dealmakers,d43747,"['d43747', '021', '00123', 'w']",https://www.nature.com/articles/s41421-021-00321-x
304,Biopharma Dealmakers,d43747,"['d43747', '021', '00123', 'w']",https://www.nature.com/articles/s41421-021-00330-w
305,Biopharma Dealmakers,d43747,"['d43747', '021', '00128', '5']",https://www.nature.com/articles/s41421-021-00298-7
306,Biopharma Dealmakers,d43747,"['d43747', '021', '00128', '5']",https://www.nature.com/articles/s41421-021-00299-6
307,Biopharma Dealmakers,d43747,"['d43747', '021', '00130', 'x']",https://www.nature.com/articles/s41421-021-00314-w
308,Biopharma Dealmakers,d43747,"['d43747', '021', '00130', 'x']",https://www.nature.com/articles/s41421-021-00322-w
309,Biopharma Dealmakers,d43747,"['d43747', '021', '00116', '9']",https://www.nature.com/articles/s41421-021-00297-8
310,Biopharma Dealmakers,d43747,"['d43747', '021', '00116', '9']",https://www.nature.com/articles/s41421-021-00320-y
311,Blood Cancer Journal,s41408,"['s41408', '021', '00554', '9']",https://www.nature.com/articles/s41421-021-00316-8
312,Blood Cancer Journal,s41408,"['s41408', '021', '00554', '9']",https://www.nature.com/articles/s41421-021-00312-y
313,Blood Cancer Journal,s41408,"['s41408', '021', '00559', '4']",https://www.nature.com/articles/s41421-021-00307-9
314,Blood Cancer Journal,s41408,"['s41408', '021', '00559', '4']",https://www.nature.com/articles/s41421-021-00319-5
315,Blood Cancer Journal,s41408,"['s41408', '021', '00558', '5']",https://www.nature.com/articles/s41421-021-00318-6
316,Blood Cancer Journal,s41408,"['s41408', '021', '00558', '5']",https://www.nature.com/articles/s41421-021-00291-0
317,Blood Cancer Journal,s41408,"['s41408', '021', '00555', '8']",https://www.nature.com/articles/s41421-021-00305-x
318,Blood Cancer Journal,s41408,"['s41408', '021', '00555', '8']",https://www.nature.com/articles/s41421-021-00310-0
319,Blood Cancer Journal,s41408,"['s41408', '021', '00557', '6']",https://www.nature.com/articles/s41421-021-00288-9
320,Blood Cancer Journal,s41408,"['s41408', '021', '00557', '6']",https://www.nature.com/articles/s41422-021-00579-6
321,Blood Cancer Journal,s41408,"['s41408', '021', '00527', 'y']",https://www.nature.com/articles/s41422-021-00576-9
322,Blood Cancer Journal,s41408,"['s41408', '021', '00527', 'y']",https://www.nature.com/articles/s41422-021-00575-w
323,Blood Cancer Journal,s41408,"['s41408', '021', '00542', 'z']",https://www.nature.com/articles/s41422-021-00570-1
324,Blood Cancer Journal,s41408,"['s41408', '021', '00542', 'z']",https://www.nature.com/articles/s41422-021-00571-0
325,Blood Cancer Journal,s41408,"['s41408', '021', '00553', 'w']",https://www.nature.com/articles/s41422-021-00565-y
326,Blood Cancer Journal,s41408,"['s41408', '021', '00553', 'w']",https://www.nature.com/articles/s41422-021-00563-0
327,Blood Cancer Journal,s41408,"['s41408', '021', '00548', '7']",https://www.nature.com/articles/s41422-021-00569-8
328,Blood Cancer Journal,s41408,"['s41408', '021', '00548', '7']",https://www.nature.com/articles/s41422-021-00562-1
329,Blood Cancer Journal,s41408,"['s41408', '021', '00538', '9']",https://www.nature.com/articles/s41422-021-00572-z
330,Blood Cancer Journal,s41408,"['s41408', '021', '00538', '9']",https://www.nature.com/articles/s41422-021-00567-w
331,Blood Cancer Journal,s41408,"['s41408', '021', '00541', '0']",https://www.nature.com/articles/s41422-021-00568-9
332,Blood Cancer Journal,s41408,"['s41408', '021', '00541', '0']",https://www.nature.com/articles/s41422-021-00566-x
333,Blood Cancer Journal,s41408,"['s41408', '021', '00552', 'x']",https://www.nature.com/articles/s41422-021-00561-2
334,Blood Cancer Journal,s41408,"['s41408', '021', '00552', 'x']",https://www.nature.com/articles/s41422-021-00564-z
335,Blood Cancer Journal,s41408,"['s41408', '021', '00550', 'z']",https://www.nature.com/articles/s41422-021-00554-1
336,Blood Cancer Journal,s41408,"['s41408', '021', '00550', 'z']",https://www.nature.com/articles/s41422-021-00560-3
337,Blood Cancer Journal,s41408,"['s41408', '021', '00549', '6']",https://www.nature.com/articles/s41422-021-00559-w
338,Blood Cancer Journal,s41408,"['s41408', '021', '00549', '6']",https://www.nature.com/articles/s41422-021-00558-x
339,Blood Cancer Journal,s41408,"['s41408', '021', '00546', '9']",https://www.nature.com/articles/s41422-021-00557-y
340,Blood Cancer Journal,s41408,"['s41408', '021', '00546', '9']",https://www.nature.com/articles/s41423-021-00772-y
341,Blood Cancer Journal,s41408,"['s41408', '021', '00547', '8']",https://www.nature.com/articles/s41423-021-00776-8
342,Blood Cancer Journal,s41408,"['s41408', '021', '00547', '8']",https://www.nature.com/articles/s41423-021-00775-9
343,Blood Cancer Journal,s41408,"['s41408', '021', '00545', 'w']",https://www.nature.com/articles/s41423-021-00757-x
344,Blood Cancer Journal,s41408,"['s41408', '021', '00545', 'w']",https://www.nature.com/articles/s41423-021-00771-z
345,Blood Cancer Journal,s41408,"['s41408', '021', '00544', 'x']",https://www.nature.com/articles/s41423-021-00759-9
346,Blood Cancer Journal,s41408,"['s41408', '021', '00544', 'x']",https://www.nature.com/articles/s41423-021-00768-8
347,Blood Cancer Journal,s41408,"['s41408', '021', '00543', 'y']",https://www.nature.com/articles/s41423-021-00763-z
348,Blood Cancer Journal,s41408,"['s41408', '021', '00543', 'y']",https://www.nature.com/articles/s41423-021-00764-y
349,Blood Cancer Journal,s41408,"['s41408', '021', '00539', '8']",https://www.nature.com/articles/s41423-021-00767-9
350,Blood Cancer Journal,s41408,"['s41408', '021', '00539', '8']",https://www.nature.com/articles/s41423-021-00770-0
351,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00769-7
352,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00765-x
353,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00766-w
354,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00752-2
355,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00746-0
356,Bone Marrow Transplantation,s41409,"['s41409', '021', '01494', '5']",https://www.nature.com/articles/s41423-021-00741-5
357,Bone Marrow Transplantation,s41409,"['s41409', '021', '01480', 'x']",https://www.nature.com/articles/s41423-021-00760-2
358,Bone Marrow Transplantation,s41409,"['s41409', '021', '01480', 'x']",https://www.nature.com/articles/s41423-021-00761-1
359,Bone Marrow Transplantation,s41409,"['s41409', '021', '01487', '4']",https://www.nature.com/articles/s41423-021-00743-3
360,Bone Marrow Transplantation,s41409,"['s41409', '021', '01487', '4']",https://www.nature.com/articles/s42003-021-02699-6
361,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02668-z
362,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02683-0
363,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02671-4
364,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02709-7
365,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02681-2
366,Bone Marrow Transplantation,s41409,"['s41409', '021', '01478', '5']",https://www.nature.com/articles/s42003-021-02711-z
367,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02679-w
368,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02686-x
369,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02707-9
370,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02665-2
371,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02693-y
372,Bone Marrow Transplantation,s41409,"['s41409', '021', '01479', '4']",https://www.nature.com/articles/s42003-021-02705-x
373,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02675-0
374,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02689-8
375,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02682-1
376,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02703-z
377,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02670-5
378,Bone Marrow Transplantation,s41409,"['s41409', '021', '01491', '8']",https://www.nature.com/articles/s42003-021-02701-1
379,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42003-021-02673-2
380,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42004-021-00581-4
381,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42004-021-00573-4
382,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42004-021-00578-z
383,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42004-021-00568-1
384,Bone Marrow Transplantation,s41409,"['s41409', '021', '01486', '5']",https://www.nature.com/articles/s42004-021-00576-1
385,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00575-2
386,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00577-0
387,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00569-0
388,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00574-3
389,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00562-7
390,Bone Marrow Transplantation,s41409,"['s41409', '021', '01485', '6']",https://www.nature.com/articles/s42004-021-00572-5
391,Bone Marrow Transplantation,s41409,"['s41409', '021', '01490', '9']",https://www.nature.com/articles/s42004-021-00571-6
392,Bone Marrow Transplantation,s41409,"['s41409', '021', '01490', '9']",https://www.nature.com/articles/s42004-021-00570-7
393,Bone Marrow Transplantation,s41409,"['s41409', '021', '01477', '6']",https://www.nature.com/articles/s42004-021-00567-2
394,Bone Marrow Transplantation,s41409,"['s41409', '021', '01477', '6']",https://www.nature.com/articles/s42004-021-00564-5
