,ALL NAME,SHORT NAME,KEY NUMBER,ALL LINK
2861,Oncogenesis,articles/s41389-021-00349-4,s41389,"['s41389', '021', '00349', '4']"
2862,Oncogenesis,articles/s41389-021-00352-9,s41389,"['s41389', '021', '00352', '9']"
2863,Oncogenesis,articles/s41389-021-00354-7,s41389,"['s41389', '021', '00354', '7']"
2864,Oncogenesis,articles/s41389-021-00353-8,s41389,"['s41389', '021', '00353', '8']"
2865,Oncogenesis,articles/s41389-021-00351-w,s41389,"['s41389', '021', '00351', 'w']"
2866,Oncogenesis,articles/s41389-021-00350-x,s41389,"['s41389', '021', '00350', 'x']"
2867,Oncogenesis,articles/s41389-021-00348-5,s41389,"['s41389', '021', '00348', '5']"
2868,Oncogenesis,articles/s41389-021-00347-6,s41389,"['s41389', '021', '00347', '6']"
2869,Oncogenesis,articles/s41389-021-00346-7,s41389,"['s41389', '021', '00346', '7']"
2870,Oncogenesis,articles/s41389-021-00345-8,s41389,"['s41389', '021', '00345', '8']"
2871,Oncogenesis,articles/s41389-021-00343-w,s41389,"['s41389', '021', '00343', 'w']"
2872,Oncogenesis,articles/s41389-021-00341-y,s41389,"['s41389', '021', '00341', 'y']"
2873,Oncogenesis,articles/s41389-021-00338-7,s41389,"['s41389', '021', '00338', '7']"
2874,Oncogenesis,articles/s41389-021-00342-x,s41389,"['s41389', '021', '00342', 'x']"
2875,Oncogenesis,articles/s41389-021-00336-9,s41389,"['s41389', '021', '00336', '9']"
2876,Oncogenesis,articles/s41389-021-00340-z,s41389,"['s41389', '021', '00340', 'z']"
2877,Oncogenesis,articles/s41389-021-00344-9,s41389,"['s41389', '021', '00344', '9']"
2878,Oncogenesis,articles/s41389-021-00339-6,s41389,"['s41389', '021', '00339', '6']"
2879,Oncogenesis,articles/s41389-021-00335-w,s41389,"['s41389', '021', '00335', 'w']"
2880,Pediatric Research,articles/s41390-021-01779-x,s41390,"['s41390', '021', '01779', 'x']"
2881,Pediatric Research,articles/s41390-021-01770-6,s41390,"['s41390', '021', '01770', '6']"
2882,Pediatric Research,articles/s41390-021-01780-4,s41390,"['s41390', '021', '01780', '4']"
2883,Pediatric Research,articles/s41390-021-01747-5,s41390,"['s41390', '021', '01747', '5']"
2884,Pediatric Research,articles/s41390-021-01781-3,s41390,"['s41390', '021', '01781', '3']"
2885,Pediatric Research,articles/s41390-021-01787-x,s41390,"['s41390', '021', '01787', 'x']"
2886,Pediatric Research,articles/s41390-021-01738-6,s41390,"['s41390', '021', '01738', '6']"
2887,Pediatric Research,articles/s41390-021-01741-x,s41390,"['s41390', '021', '01741', 'x']"
2888,Pediatric Research,articles/s41390-021-01750-w,s41390,"['s41390', '021', '01750', 'w']"
2889,Pediatric Research,articles/s41390-021-01767-1,s41390,"['s41390', '021', '01767', '1']"
2890,Pediatric Research,articles/s41390-021-01771-5,s41390,"['s41390', '021', '01771', '5']"
2891,Pediatric Research,articles/s41390-021-01748-4,s41390,"['s41390', '021', '01748', '4']"
2892,Pediatric Research,articles/s41390-021-01745-7,s41390,"['s41390', '021', '01745', '7']"
2893,Pediatric Research,articles/s41390-021-01740-y,s41390,"['s41390', '021', '01740', 'y']"
2894,Pediatric Research,articles/s41390-021-01756-4,s41390,"['s41390', '021', '01756', '4']"
2895,Pediatric Research,articles/s41390-021-01752-8,s41390,"['s41390', '021', '01752', '8']"
2896,Pediatric Research,articles/s41390-021-01754-6,s41390,"['s41390', '021', '01754', '6']"
2897,Pediatric Research,articles/s41390-021-01657-6,s41390,"['s41390', '021', '01657', '6']"
2898,Pediatric Research,articles/s41390-021-01669-2,s41390,"['s41390', '021', '01669', '2']"
2899,Pediatric Research,articles/s41390-021-01739-5,s41390,"['s41390', '021', '01739', '5']"
2900,The Pharmacogenomics Journal,articles/s41397-021-00256-2,s41397,"['s41397', '021', '00256', '2']"
2901,The Pharmacogenomics Journal,articles/s41397-021-00254-4,s41397,"['s41397', '021', '00254', '4']"
2902,The Pharmacogenomics Journal,articles/s41397-021-00253-5,s41397,"['s41397', '021', '00253', '5']"
2903,The Pharmacogenomics Journal,articles/s41397-021-00252-6,s41397,"['s41397', '021', '00252', '6']"
2904,The Pharmacogenomics Journal,articles/s41397-021-00250-8,s41397,"['s41397', '021', '00250', '8']"
2905,The Pharmacogenomics Journal,articles/s41397-021-00248-2,s41397,"['s41397', '021', '00248', '2']"
2906,The Pharmacogenomics Journal,articles/s41397-021-00242-8,s41397,"['s41397', '021', '00242', '8']"
2907,The Pharmacogenomics Journal,articles/s41397-021-00238-4,s41397,"['s41397', '021', '00238', '4']"
2908,The Pharmacogenomics Journal,articles/s41397-021-00249-1,s41397,"['s41397', '021', '00249', '1']"
2909,The Pharmacogenomics Journal,articles/s41397-021-00247-3,s41397,"['s41397', '021', '00247', '3']"
2910,The Pharmacogenomics Journal,articles/s41397-021-00245-5,s41397,"['s41397', '021', '00245', '5']"
2911,The Pharmacogenomics Journal,articles/s41397-021-00246-4,s41397,"['s41397', '021', '00246', '4']"
2912,The Pharmacogenomics Journal,articles/s41397-021-00241-9,s41397,"['s41397', '021', '00241', '9']"
2913,The Pharmacogenomics Journal,articles/s41397-021-00240-w,s41397,"['s41397', '021', '00240', 'w']"
2914,The Pharmacogenomics Journal,articles/s41397-021-00224-w,s41397,"['s41397', '021', '00224', 'w']"
2915,The Pharmacogenomics Journal,articles/s41397-021-00243-7,s41397,"['s41397', '021', '00243', '7']"
2916,The Pharmacogenomics Journal,articles/s41397-021-00244-6,s41397,"['s41397', '021', '00244', '6']"
2917,The Pharmacogenomics Journal,articles/s41397-021-00237-5,s41397,"['s41397', '021', '00237', '5']"
2918,The Pharmacogenomics Journal,articles/s41397-021-00233-9,s41397,"['s41397', '021', '00233', '9']"
2919,The Pharmacogenomics Journal,articles/s41397-021-00235-7,s41397,"['s41397', '021', '00235', '7']"
2920,Polymer Journal,articles/s41428-021-00567-y,s41428,"['s41428', '021', '00567', 'y']"
2921,Polymer Journal,articles/s41428-021-00568-x,s41428,"['s41428', '021', '00568', 'x']"
2922,Polymer Journal,articles/s41428-021-00562-3,s41428,"['s41428', '021', '00562', '3']"
2923,Polymer Journal,articles/s41428-021-00566-z,s41428,"['s41428', '021', '00566', 'z']"
2924,Polymer Journal,articles/s41428-021-00565-0,s41428,"['s41428', '021', '00565', '0']"
2925,Polymer Journal,articles/s41428-021-00555-2,s41428,"['s41428', '021', '00555', '2']"
2926,Polymer Journal,articles/s41428-021-00541-8,s41428,"['s41428', '021', '00541', '8']"
2927,Polymer Journal,articles/s41428-021-00556-1,s41428,"['s41428', '021', '00556', '1']"
2928,Polymer Journal,articles/s41428-021-00554-3,s41428,"['s41428', '021', '00554', '3']"
2929,Polymer Journal,articles/s41428-021-00557-0,s41428,"['s41428', '021', '00557', '0']"
2930,Polymer Journal,articles/s41428-021-00535-6,s41428,"['s41428', '021', '00535', '6']"
2931,Polymer Journal,articles/s41428-021-00539-2,s41428,"['s41428', '021', '00539', '2']"
2932,Polymer Journal,articles/s41428-021-00553-4,s41428,"['s41428', '021', '00553', '4']"
2933,Polymer Journal,articles/s41428-021-00548-1,s41428,"['s41428', '021', '00548', '1']"
2934,Polymer Journal,articles/s41428-021-00551-6,s41428,"['s41428', '021', '00551', '6']"
2935,Polymer Journal,articles/s41428-021-00547-2,s41428,"['s41428', '021', '00547', '2']"
2936,Polymer Journal,articles/s41428-021-00550-7,s41428,"['s41428', '021', '00550', '7']"
2937,Polymer Journal,articles/s41428-021-00544-5,s41428,"['s41428', '021', '00544', '5']"
2938,Polymer Journal,articles/s41428-021-00545-4,s41428,"['s41428', '021', '00545', '4']"
2939,Polymer Journal,articles/s41428-021-00516-9,s41428,"['s41428', '021', '00516', '9']"
2940,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00455-9,s41391,"['s41391', '021', '00455', '9']"
2941,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00465-7,s41391,"['s41391', '021', '00465', '7']"
2942,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00454-w,s41391,"['s41391', '021', '00454', 'w']"
2943,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00446-w,s41391,"['s41391', '021', '00446', 'w']"
2944,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00461-x,s41391,"['s41391', '021', '00461', 'x']"
2945,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00456-8,s41391,"['s41391', '021', '00456', '8']"
2946,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00426-0,s41391,"['s41391', '021', '00426', '0']"
2947,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00462-w,s41391,"['s41391', '021', '00462', 'w']"
2948,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00449-7,s41391,"['s41391', '021', '00449', '7']"
2949,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00435-z,s41391,"['s41391', '021', '00435', 'z']"
2950,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00447-9,s41391,"['s41391', '021', '00447', '9']"
2951,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00448-8,s41391,"['s41391', '021', '00448', '8']"
2952,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00443-z,s41391,"['s41391', '021', '00443', 'z']"
2953,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00445-x,s41391,"['s41391', '021', '00445', 'x']"
2954,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00439-9,s41391,"['s41391', '021', '00439', '9']"
2955,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00450-0,s41391,"['s41391', '021', '00450', '0']"
2956,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00441-1,s41391,"['s41391', '021', '00441', '1']"
2957,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00453-x,s41391,"['s41391', '021', '00453', 'x']"
2958,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00451-z,s41391,"['s41391', '021', '00451', 'z']"
2959,Prostate Cancer and Prostatic Diseases,articles/s41391-021-00452-y,s41391,"['s41391', '021', '00452', 'y']"
2960,Scientific Data,articles/s41597-021-01050-2,s41597,"['s41597', '021', '01050', '2']"
2961,Scientific Data,articles/s41597-021-01032-4,s41597,"['s41597', '021', '01032', '4']"
2962,Scientific Data,articles/s41597-021-01049-9,s41597,"['s41597', '021', '01049', '9']"
2963,Scientific Data,articles/s41597-021-01043-1,s41597,"['s41597', '021', '01043', '1']"
2964,Scientific Data,articles/s41597-021-01038-y,s41597,"['s41597', '021', '01038', 'y']"
2965,Scientific Data,articles/s41597-021-01041-3,s41597,"['s41597', '021', '01041', '3']"
2966,Scientific Data,articles/s41597-021-01034-2,s41597,"['s41597', '021', '01034', '2']"
2967,Scientific Data,articles/s41597-021-01006-6,s41597,"['s41597', '021', '01006', '6']"
2968,Scientific Data,articles/s41597-021-01037-z,s41597,"['s41597', '021', '01037', 'z']"
2969,Scientific Data,articles/s41597-021-01035-1,s41597,"['s41597', '021', '01035', '1']"
2970,Scientific Data,articles/s41597-021-01051-1,s41597,"['s41597', '021', '01051', '1']"
2971,Scientific Data,articles/s41597-021-01028-0,s41597,"['s41597', '021', '01028', '0']"
2972,Scientific Data,articles/s41597-021-01031-5,s41597,"['s41597', '021', '01031', '5']"
2973,Scientific Data,articles/s41597-021-01033-3,s41597,"['s41597', '021', '01033', '3']"
2974,Scientific Data,articles/s41597-021-01029-z,s41597,"['s41597', '021', '01029', 'z']"
2975,Scientific Data,articles/s41597-021-01044-0,s41597,"['s41597', '021', '01044', '0']"
2976,Scientific Data,articles/s41597-021-01020-8,s41597,"['s41597', '021', '01020', '8']"
2977,Scientific Data,articles/s41597-021-01030-6,s41597,"['s41597', '021', '01030', '6']"
2978,Scientific Data,articles/s41597-021-01023-5,s41597,"['s41597', '021', '01023', '5']"
2979,Scientific Data,articles/s41597-021-01036-0,s41597,"['s41597', '021', '01036', '0']"
2980,Scientific Reports,articles/s41598-021-00055-6,s41598,"['s41598', '021', '00055', '6']"
2981,Scientific Reports,articles/s41598-021-99723-w,s41598,"['s41598', '021', '99723', 'w']"
2982,Scientific Reports,articles/s41598-021-99775-y,s41598,"['s41598', '021', '99775', 'y']"
2983,Scientific Reports,articles/s41598-021-99759-y,s41598,"['s41598', '021', '99759', 'y']"
2984,Scientific Reports,articles/s41598-021-99761-4,s41598,"['s41598', '021', '99761', '4']"
2985,Scientific Reports,articles/s41598-021-99634-w,s41598,"['s41598', '021', '99634', 'w']"
2986,Scientific Reports,articles/s41598-021-99801-z,s41598,"['s41598', '021', '99801', 'z']"
2987,Scientific Reports,articles/s41598-021-99625-x,s41598,"['s41598', '021', '99625', 'x']"
2988,Scientific Reports,articles/s41598-021-99418-2,s41598,"['s41598', '021', '99418', '2']"
2989,Scientific Reports,articles/s41598-021-99748-1,s41598,"['s41598', '021', '99748', '1']"
2990,Scientific Reports,articles/s41598-021-99576-3,s41598,"['s41598', '021', '99576', '3']"
2991,Scientific Reports,articles/s41598-021-99762-3,s41598,"['s41598', '021', '99762', '3']"
2992,Scientific Reports,articles/s41598-021-99583-4,s41598,"['s41598', '021', '99583', '4']"
2993,Scientific Reports,articles/s41598-021-99819-3,s41598,"['s41598', '021', '99819', '3']"
2994,Scientific Reports,articles/s41598-021-99623-z,s41598,"['s41598', '021', '99623', 'z']"
2995,Scientific Reports,articles/s41598-021-99647-5,s41598,"['s41598', '021', '99647', '5']"
2996,Scientific Reports,articles/s41598-021-99774-z,s41598,"['s41598', '021', '99774', 'z']"
2997,Scientific Reports,articles/s41598-021-99463-x,s41598,"['s41598', '021', '99463', 'x']"
2998,Scientific Reports,articles/s41598-021-99701-2,s41598,"['s41598', '021', '99701', '2']"
2999,Scientific Reports,articles/s41598-021-99060-y,s41598,"['s41598', '021', '99060', 'y']"
3000,Signal Transduction and Targeted Therapy,articles/s41392-021-00758-2,s41392,"['s41392', '021', '00758', '2']"
3001,Signal Transduction and Targeted Therapy,articles/s41392-021-00772-4,s41392,"['s41392', '021', '00772', '4']"
3002,Signal Transduction and Targeted Therapy,articles/s41392-021-00727-9,s41392,"['s41392', '021', '00727', '9']"
3003,Signal Transduction and Targeted Therapy,articles/s41392-021-00670-9,s41392,"['s41392', '021', '00670', '9']"
3004,Signal Transduction and Targeted Therapy,articles/s41392-021-00746-6,s41392,"['s41392', '021', '00746', '6']"
3005,Signal Transduction and Targeted Therapy,articles/s41392-021-00770-6,s41392,"['s41392', '021', '00770', '6']"
3006,Signal Transduction and Targeted Therapy,articles/s41392-021-00700-6,s41392,"['s41392', '021', '00700', '6']"
3007,Signal Transduction and Targeted Therapy,articles/s41392-021-00775-1,s41392,"['s41392', '021', '00775', '1']"
3008,Signal Transduction and Targeted Therapy,articles/s41392-021-00766-2,s41392,"['s41392', '021', '00766', '2']"
3009,Signal Transduction and Targeted Therapy,articles/s41392-021-00752-8,s41392,"['s41392', '021', '00752', '8']"
3010,Signal Transduction and Targeted Therapy,articles/s41392-021-00763-5,s41392,"['s41392', '021', '00763', '5']"
3011,Signal Transduction and Targeted Therapy,articles/s41392-021-00757-3,s41392,"['s41392', '021', '00757', '3']"
3012,Signal Transduction and Targeted Therapy,articles/s41392-021-00767-1,s41392,"['s41392', '021', '00767', '1']"
3013,Signal Transduction and Targeted Therapy,articles/s41392-021-00760-8,s41392,"['s41392', '021', '00760', '8']"
3014,Signal Transduction and Targeted Therapy,articles/s41392-021-00759-1,s41392,"['s41392', '021', '00759', '1']"
3015,Signal Transduction and Targeted Therapy,articles/s41392-021-00674-5,s41392,"['s41392', '021', '00674', '5']"
3016,Signal Transduction and Targeted Therapy,articles/s41392-021-00749-3,s41392,"['s41392', '021', '00749', '3']"
3017,Signal Transduction and Targeted Therapy,articles/s41392-021-00736-8,s41392,"['s41392', '021', '00736', '8']"
3018,Signal Transduction and Targeted Therapy,articles/s41392-021-00673-6,s41392,"['s41392', '021', '00673', '6']"
3019,Signal Transduction and Targeted Therapy,articles/s41392-021-00753-7,s41392,"['s41392', '021', '00753', '7']"
3020,Spinal Cord,articles/s41393-021-00711-8,s41393,"['s41393', '021', '00711', '8']"
3021,Spinal Cord,articles/s41393-021-00720-7,s41393,"['s41393', '021', '00720', '7']"
3022,Spinal Cord,articles/s41393-021-00718-1,s41393,"['s41393', '021', '00718', '1']"
3023,Spinal Cord,articles/s41393-021-00717-2,s41393,"['s41393', '021', '00717', '2']"
3024,Spinal Cord,articles/s41393-021-00714-5,s41393,"['s41393', '021', '00714', '5']"
3025,Spinal Cord,articles/s41393-021-00677-7,s41393,"['s41393', '021', '00677', '7']"
3026,Spinal Cord,articles/s41393-021-00692-8,s41393,"['s41393', '021', '00692', '8']"
3027,Spinal Cord,articles/s41393-021-00671-z,s41393,"['s41393', '021', '00671', 'z']"
3028,Spinal Cord,articles/s41393-021-00713-6,s41393,"['s41393', '021', '00713', '6']"
3029,Spinal Cord,articles/s41393-021-00709-2,s41393,"['s41393', '021', '00709', '2']"
3030,Spinal Cord,articles/s41393-021-00706-5,s41393,"['s41393', '021', '00706', '5']"
3031,Spinal Cord,articles/s41393-021-00712-7,s41393,"['s41393', '021', '00712', '7']"
3032,Spinal Cord,articles/s41393-021-00705-6,s41393,"['s41393', '021', '00705', '6']"
3033,Spinal Cord,articles/s41393-021-00710-9,s41393,"['s41393', '021', '00710', '9']"
3034,Spinal Cord,articles/s41393-021-00707-4,s41393,"['s41393', '021', '00707', '4']"
3035,Spinal Cord,articles/s41393-021-00708-3,s41393,"['s41393', '021', '00708', '3']"
3036,Spinal Cord,articles/s41393-021-00700-x,s41393,"['s41393', '021', '00700', 'x']"
3037,Spinal Cord,articles/s41393-021-00704-7,s41393,"['s41393', '021', '00704', '7']"
3038,Spinal Cord,articles/s41393-021-00703-8,s41393,"['s41393', '021', '00703', '8']"
3039,Spinal Cord,articles/s41393-021-00687-5,s41393,"['s41393', '021', '00687', '5']"
3040,Spinal Cord Series and Cases,articles/s41394-021-00452-z,s41394,"['s41394', '021', '00452', 'z']"
