,ALL_EXT_PATH
5061,"['s41557', '021', '00782', '3']"
5062,"['s41557', '021', '00782', '3']"
5063,"['s41557', '021', '00782', '3']"
5064,"['s41557', '021', '00782', '3']"
5065,"['s41557', '021', '00782', '3']"
5066,"['s41557', '021', '00782', '3']"
5067,"['s41557', '021', '00782', '3']"
5068,"['s41557', '021', '00785', '0']"
5069,"['s41557', '021', '00785', '0']"
5070,"['s41557', '021', '00785', '0']"
5071,"['s41557', '021', '00785', '0']"
5072,"['s41557', '021', '00785', '0']"
5073,"['s41557', '021', '00785', '0']"
5074,"['s41557', '021', '00785', '0']"
5075,"['s41557', '021', '00752', '9']"
5076,"['s41557', '021', '00752', '9']"
5077,"['s41557', '021', '00752', '9']"
5078,"['s41557', '021', '00780', '5']"
5079,"['s41557', '021', '00780', '5']"
5080,"['s41557', '021', '00780', '5']"
5081,"['s41557', '021', '00780', '5']"
5082,"['s41557', '021', '00780', '5']"
5083,"['s41557', '021', '00780', '5']"
5084,"['s41557', '021', '00773', '4']"
5085,"['s41557', '021', '00773', '4']"
5086,"['s41557', '021', '00772', '5']"
5087,"['s41557', '021', '00772', '5']"
5088,"['s41557', '021', '00772', '5']"
5089,"['s41557', '021', '00772', '5']"
5090,"['s41557', '021', '00772', '5']"
5091,"['s41557', '021', '00772', '5']"
5092,"['s41558', '021', '01171', 'x']"
5093,"['s41558', '021', '01171', 'x']"
5094,"['s41558', '021', '01171', 'x']"
5095,"['s41558', '021', '01171', 'x']"
5096,"['s41558', '021', '01171', 'x']"
5097,"['s41558', '021', '01171', 'x']"
5098,"['s41558', '021', '01176', '6']"
5099,"['s41558', '021', '01176', '6']"
5100,"['s41558', '021', '01176', '6']"
5101,"['s41558', '021', '01176', '6']"
5102,"['s41558', '021', '01176', '6']"
5103,"['s41558', '021', '01176', '6']"
5104,"['s41558', '021', '01174', '8']"
5105,"['s41558', '021', '01174', '8']"
5106,"['s41558', '021', '01174', '8']"
5107,"['s41558', '021', '01174', '8']"
5108,"['s41558', '021', '01174', '8']"
5109,"['s41558', '021', '01174', '8']"
5110,"['s41558', '021', '01181', '9']"
5111,"['s41558', '021', '01181', '9']"
5112,"['s41558', '021', '01181', '9']"
5113,"['s41558', '021', '01181', '9']"
5114,"['s41558', '021', '01181', '9']"
5115,"['s41558', '021', '01181', '9']"
5116,"['s41558', '021', '01181', '9']"
5117,"['s41558', '021', '01166', '8']"
5118,"['s41558', '021', '01166', '8']"
5119,"['s41558', '021', '01166', '8']"
5120,"['s41558', '021', '01166', '8']"
5121,"['s41558', '021', '01166', '8']"
5122,"['s41558', '021', '01166', '8']"
5123,"['s41558', '021', '01166', '8']"
5124,"['s41558', '021', '01166', '8']"
5125,"['s41558', '021', '01177', '5']"
5126,"['s41558', '021', '01177', '5']"
5127,"['s41558', '021', '01177', '5']"
5128,"['s41558', '021', '01177', '5']"
5129,"['s41558', '021', '01177', '5']"
5130,"['s41558', '021', '01177', '5']"
5131,"['s41558', '021', '01178', '4']"
5132,"['s41558', '021', '01178', '4']"
5133,"['s41558', '021', '01178', '4']"
5134,"['s41558', '021', '01178', '4']"
5135,"['s41558', '021', '01178', '4']"
5136,"['s41558', '021', '01178', '4']"
5137,"['s41558', '021', '01180', 'w']"
5138,"['s41558', '021', '01180', 'w']"
5139,"['s41558', '021', '01180', 'w']"
5140,"['s41558', '021', '01180', 'w']"
5141,"['s41558', '021', '01180', 'w']"
5142,"['s41558', '021', '01180', 'w']"
5143,"['s41558', '021', '01179', '3']"
5144,"['s41558', '021', '01179', '3']"
5145,"['s41558', '021', '01179', '3']"
5146,"['s41558', '021', '01179', '3']"
5147,"['s41558', '021', '01179', '3']"
5148,"['s41558', '021', '01179', '3']"
5149,"['s41558', '021', '01165', '9']"
5150,"['s41558', '021', '01165', '9']"
5151,"['s41558', '021', '01165', '9']"
5152,"['s41558', '021', '01165', '9']"
5153,"['s41558', '021', '01165', '9']"
5154,"['s41558', '021', '01165', '9']"
5155,"['s41558', '021', '01165', '9']"
5156,"['s41558', '021', '01185', '5']"
5157,"['s41558', '021', '01185', '5']"
5158,"['s41558', '021', '01164', 'w']"
5159,"['s41558', '021', '01164', 'w']"
5160,"['s41558', '021', '01169', '5']"
5161,"['s41558', '021', '01169', '5']"
5162,"['s41558', '021', '01169', '5']"
5163,"['s41558', '021', '01169', '5']"
5164,"['s41558', '021', '01169', '5']"
5165,"['s41558', '021', '01169', '5']"
5166,"['s41558', '021', '01167', '7']"
5167,"['s41558', '021', '01167', '7']"
5168,"['s41558', '021', '01167', '7']"
5169,"['s41558', '021', '01167', '7']"
5170,"['s41558', '021', '01167', '7']"
5171,"['s41558', '021', '01167', '7']"
5172,"['s41558', '021', '01156', 'w']"
5173,"['s41558', '021', '01156', 'w']"
5174,"['s41558', '021', '01156', 'w']"
5175,"['s41558', '021', '01162', 'y']"
5176,"['s41558', '021', '01162', 'y']"
5177,"['s41558', '021', '01162', 'y']"
5178,"['s41558', '021', '01162', 'y']"
5179,"['s41558', '021', '01162', 'y']"
5180,"['s41558', '021', '01162', 'y']"
5181,"['s41558', '021', '01163', 'x']"
5182,"['s41558', '021', '01163', 'x']"
5183,"['s41558', '021', '01163', 'x']"
5184,"['s41558', '021', '01163', 'x']"
5185,"['s41558', '021', '01163', 'x']"
5186,"['s41558', '021', '01163', 'x']"
5187,"['s41558', '021', '01160', '0']"
5188,"['s41558', '021', '01160', '0']"
5189,"['s41558', '021', '01160', '0']"
5190,"['s41558', '021', '01160', '0']"
5191,"['s41558', '021', '01160', '0']"
5192,"['s41558', '021', '01160', '0']"
5193,"['s41558', '021', '01160', '0']"
5194,"['s41558', '021', '01161', 'z']"
5195,"['s41558', '021', '01161', 'z']"
5196,"['s41558', '021', '01161', 'z']"
5197,"['s41558', '021', '01161', 'z']"
5198,"['s41558', '021', '01161', 'z']"
5199,"['s41558', '021', '01161', 'z']"
5200,"['s41558', '021', '01140', '4']"
5201,"['s41558', '021', '01140', '4']"
5202,"['s41558', '021', '01140', '4']"
5203,"['s41558', '021', '01140', '4']"
5204,"['s41558', '021', '01140', '4']"
5205,"['s41558', '021', '01140', '4']"
5206,"['s41558', '021', '01140', '4']"
5207,"['s41467', '021', '26378', '6']"
5208,"['s41467', '021', '26378', '6']"
5209,"['s41467', '021', '26377', '7']"
5210,"['s41467', '021', '26377', '7']"
5211,"['s41467', '021', '26130', '0']"
5212,"['s41467', '021', '26130', '0']"
5213,"['s41467', '021', '26130', '0']"
5214,"['s41467', '021', '26156', '4']"
5215,"['s41467', '021', '26156', '4']"
5216,"['s41467', '021', '26144', '8']"
5217,"['s41467', '021', '26144', '8']"
5218,"['s41467', '021', '26222', 'x']"
5219,"['s41467', '021', '26222', 'x']"
5220,"['s41467', '021', '26201', '2']"
5221,"['s41467', '021', '26201', '2']"
5222,"['s41467', '021', '26272', '1']"
5223,"['s41467', '021', '26272', '1']"
5224,"['s41467', '021', '25972', 'y']"
5225,"['s41467', '021', '25972', 'y']"
5226,"['s41467', '021', '26133', 'x']"
5227,"['s41467', '021', '26133', 'x']"
5228,"['s41467', '021', '26237', '4']"
5229,"['s41467', '021', '26237', '4']"
5230,"['s41467', '021', '26220', 'z']"
5231,"['s41467', '021', '26220', 'z']"
5232,"['s41467', '021', '26228', '5']"
5233,"['s41467', '021', '26228', '5']"
5234,"['s41467', '021', '26179', 'x']"
5235,"['s41467', '021', '26179', 'x']"
5236,"['s41467', '021', '26219', '6']"
5237,"['s41467', '021', '26219', '6']"
5238,"['s41467', '021', '26035', 'y']"
5239,"['s41467', '021', '26035', 'y']"
5240,"['s41467', '021', '26257', '0']"
5241,"['s41467', '021', '26257', '0']"
5242,"['s41467', '021', '26158', '2']"
5243,"['s41467', '021', '26158', '2']"
5244,"['s41467', '021', '26070', '9']"
5245,"['s41467', '021', '26070', '9']"
5246,"['s41467', '021', '26205', 'y']"
5247,"['s41467', '021', '26205', 'y']"
5248,"['s43588', '021', '00142', '8']"
5249,"['s43588', '021', '00142', '8']"
5250,"['s43588', '021', '00149', '1']"
5251,"['s43588', '021', '00149', '1']"
5252,"['s43588', '021', '00149', '1']"
5253,"['s43588', '021', '00149', '1']"
5254,"['s43588', '021', '00149', '1']"
5255,"['s43588', '021', '00149', '1']"
5256,"['s43588', '021', '00149', '1']"
5257,"['s43588', '021', '00151', '7']"
5258,"['s43588', '021', '00151', '7']"
5259,"['s43588', '021', '00151', '7']"
5260,"['s43588', '021', '00151', '7']"
5261,"['s43588', '021', '00151', '7']"
5262,"['s43588', '021', '00151', '7']"
5263,"['s43588', '021', '00147', '3']"
5264,"['s43588', '021', '00147', '3']"
5265,"['s43588', '021', '00147', '3']"
5266,"['s43588', '021', '00148', '2']"
5267,"['s43588', '021', '00148', '2']"
5268,"['s43588', '021', '00148', '2']"
5269,"['s43588', '021', '00148', '2']"
5270,"['s43588', '021', '00148', '2']"
5271,"['s43588', '021', '00148', '2']"
5272,"['s43588', '021', '00148', '2']"
5273,"['s43588', '021', '00150', '8']"
5274,"['s43588', '021', '00150', '8']"
5275,"['s43588', '021', '00150', '8']"
5276,"['s43588', '021', '00150', '8']"
5277,"['s43588', '021', '00150', '8']"
5278,"['s43588', '021', '00150', '8']"
5279,"['s43588', '021', '00138', '4']"
5280,"['s43588', '021', '00138', '4']"
5281,"['s43588', '021', '00146', '4']"
5282,"['s43588', '021', '00146', '4']"
5283,"['s43588', '021', '00127', '7']"
5284,"['s43588', '021', '00127', '7']"
5285,"['s43588', '021', '00127', '7']"
5286,"['s43588', '021', '00137', '5']"
5287,"['s43588', '021', '00137', '5']"
5288,"['s43588', '021', '00128', '6']"
5289,"['s43588', '021', '00128', '6']"
5290,"['s43588', '021', '00128', '6']"
5291,"['s43588', '021', '00128', '6']"
5292,"['s43588', '021', '00128', '6']"
5293,"['s43588', '021', '00128', '6']"
5294,"['s43588', '021', '00128', '6']"
5295,"['s43588', '021', '00129', '5']"
5296,"['s43588', '021', '00129', '5']"
5297,"['s43588', '021', '00129', '5']"
5298,"['s43588', '021', '00129', '5']"
5299,"['s43588', '021', '00129', '5']"
5300,"['s43588', '021', '00129', '5']"
5301,"['s43588', '021', '00132', 'w']"
5302,"['s43588', '021', '00132', 'w']"
5303,"['s43588', '021', '00132', 'w']"
5304,"['s43588', '021', '00132', 'w']"
5305,"['s43588', '021', '00132', 'w']"
5306,"['s43588', '021', '00132', 'w']"
5307,"['s43588', '021', '00125', '9']"
5308,"['s43588', '021', '00125', '9']"
5309,"['s43588', '021', '00125', '9']"
5310,"['s43588', '021', '00126', '8']"
5311,"['s43588', '021', '00126', '8']"
5312,"['s43588', '021', '00126', '8']"
5313,"['s43588', '021', '00131', 'x']"
5314,"['s43588', '021', '00131', 'x']"
5315,"['s43588', '021', '00131', 'x']"
5316,"['s43588', '021', '00131', 'x']"
5317,"['s43588', '021', '00131', 'x']"
5318,"['s43588', '021', '00131', 'x']"
5319,"['s43588', '021', '00134', '8']"
5320,"['s43588', '021', '00134', '8']"
5321,"['s43588', '021', '00134', '8']"
5322,"['s43588', '021', '00134', '8']"
5323,"['s43588', '021', '00134', '8']"
5324,"['s43588', '021', '00134', '8']"
5325,"['s43588', '021', '00135', '7']"
5326,"['s43588', '021', '00135', '7']"
5327,"['s43588', '021', '00135', '7']"
5328,"['s43588', '021', '00135', '7']"
5329,"['s43588', '021', '00135', '7']"
5330,"['s43588', '021', '00135', '7']"
5331,"['s43588', '021', '00133', '9']"
5332,"['s43588', '021', '00133', '9']"
5333,"['s43588', '021', '00133', '9']"
5334,"['s43588', '021', '00133', '9']"
5335,"['s43588', '021', '00133', '9']"
5336,"['s43588', '021', '00133', '9']"
5337,"['s43588', '021', '00119', '7']"
5338,"['s43588', '021', '00119', '7']"
5339,"['s41559', '021', '01567', '0']"
5340,"['s41559', '021', '01567', '0']"
5341,"['s41559', '021', '01567', '0']"
5342,"['s41559', '021', '01567', '0']"
5343,"['s41559', '021', '01567', '0']"
5344,"['s41559', '021', '01567', '0']"
5345,"['s41559', '021', '01557', '2']"
5346,"['s41559', '021', '01557', '2']"
5347,"['s41559', '021', '01557', '2']"
5348,"['s41559', '021', '01557', '2']"
5349,"['s41559', '021', '01557', '2']"
5350,"['s41559', '021', '01557', '2']"
5351,"['s41559', '021', '01557', '2']"
5352,"['s41559', '021', '01555', '4']"
5353,"['s41559', '021', '01555', '4']"
5354,"['s41559', '021', '01555', '4']"
5355,"['s41559', '021', '01555', '4']"
5356,"['s41559', '021', '01555', '4']"
5357,"['s41559', '021', '01555', '4']"
5358,"['s41559', '021', '01555', '4']"
5359,"['s41559', '021', '01559', '0']"
5360,"['s41559', '021', '01559', '0']"
5361,"['s41559', '021', '01559', '0']"
5362,"['s41559', '021', '01559', '0']"
5363,"['s41559', '021', '01559', '0']"
5364,"['s41559', '021', '01559', '0']"
5365,"['s41559', '021', '01559', '0']"
5366,"['s41559', '021', '01561', '6']"
5367,"['s41559', '021', '01561', '6']"
5368,"['s41559', '021', '01561', '6']"
5369,"['s41559', '021', '01561', '6']"
5370,"['s41559', '021', '01561', '6']"
5371,"['s41559', '021', '01561', '6']"
5372,"['s41559', '021', '01562', '5']"
5373,"['s41559', '021', '01562', '5']"
5374,"['s41559', '021', '01562', '5']"
5375,"['s41559', '021', '01562', '5']"
5376,"['s41559', '021', '01562', '5']"
5377,"['s41559', '021', '01562', '5']"
5378,"['s41559', '021', '01558', '1']"
5379,"['s41559', '021', '01558', '1']"
5380,"['s41559', '021', '01558', '1']"
5381,"['s41559', '021', '01558', '1']"
5382,"['s41559', '021', '01558', '1']"
5383,"['s41559', '021', '01558', '1']"
5384,"['s41559', '021', '01560', '7']"
5385,"['s41559', '021', '01560', '7']"
5386,"['s41559', '021', '01556', '3']"
5387,"['s41559', '021', '01556', '3']"
5388,"['s41559', '021', '01556', '3']"
5389,"['s41559', '021', '01556', '3']"
5390,"['s41559', '021', '01556', '3']"
5391,"['s41559', '021', '01556', '3']"
5392,"['s41559', '021', '01556', '3']"
5393,"['s41559', '021', '01551', '8']"
5394,"['s41559', '021', '01551', '8']"
5395,"['s41559', '021', '01551', '8']"
5396,"['s41559', '021', '01551', '8']"
5397,"['s41559', '021', '01551', '8']"
5398,"['s41559', '021', '01551', '8']"
5399,"['s41559', '021', '01551', '8']"
5400,"['s41559', '021', '01571', '4']"
5401,"['s41559', '021', '01571', '4']"
5402,"['s41559', '021', '01569', 'y']"
5403,"['s41559', '021', '01569', 'y']"
5404,"['s41559', '021', '01547', '4']"
5405,"['s41559', '021', '01547', '4']"
5406,"['s41559', '021', '01547', '4']"
5407,"['s41559', '021', '01547', '4']"
5408,"['s41559', '021', '01547', '4']"
5409,"['s41559', '021', '01547', '4']"
5410,"['s41559', '021', '01553', '6']"
5411,"['s41559', '021', '01553', '6']"
5412,"['s41559', '021', '01553', '6']"
5413,"['s41559', '021', '01553', '6']"
5414,"['s41559', '021', '01553', '6']"
5415,"['s41559', '021', '01553', '6']"
5416,"['s41559', '021', '01550', '9']"
5417,"['s41559', '021', '01550', '9']"
5418,"['s41559', '021', '01550', '9']"
5419,"['s41559', '021', '01550', '9']"
5420,"['s41559', '021', '01550', '9']"
5421,"['s41559', '021', '01550', '9']"
5422,"['s41559', '021', '01541', 'w']"
5423,"['s41559', '021', '01541', 'w']"
5424,"['s41559', '021', '01541', 'w']"
5425,"['s41559', '021', '01541', 'w']"
5426,"['s41559', '021', '01541', 'w']"
5427,"['s41559', '021', '01563', '4']"
5428,"['s41559', '021', '01563', '4']"
5429,"['s41559', '021', '01548', '3']"
5430,"['s41559', '021', '01548', '3']"
5431,"['s41559', '021', '01548', '3']"
5432,"['s41559', '021', '01548', '3']"
5433,"['s41559', '021', '01548', '3']"
5434,"['s41559', '021', '01548', '3']"
5435,"['s41559', '021', '01546', '5']"
5436,"['s41559', '021', '01546', '5']"
5437,"['s41559', '021', '01543', '8']"
5438,"['s41559', '021', '01543', '8']"
5439,"['s41559', '021', '01543', '8']"
5440,"['s41559', '021', '01543', '8']"
5441,"['s41559', '021', '01543', '8']"
5442,"['s41559', '021', '01543', '8']"
5443,"['s41928', '021', '00655', '0']"
5444,"['s41928', '021', '00655', '0']"
5445,"['s41928', '021', '00655', '0']"
5446,"['s41928', '021', '00655', '0']"
5447,"['s41928', '021', '00655', '0']"
5448,"['s41928', '021', '00655', '0']"
5449,"['s41928', '021', '00649', 'y']"
5450,"['s41928', '021', '00649', 'y']"
5451,"['s41928', '021', '00659', 'w']"
5452,"['s41928', '021', '00659', 'w']"
5453,"['s41928', '021', '00659', 'w']"
5454,"['s41928', '021', '00659', 'w']"
5455,"['s41928', '021', '00659', 'w']"
5456,"['s41928', '021', '00659', 'w']"
5457,"['s41928', '021', '00659', 'w']"
5458,"['s41928', '021', '00648', 'z']"
5459,"['s41928', '021', '00648', 'z']"
5460,"['s41928', '021', '00648', 'z']"
5461,"['s41928', '021', '00648', 'z']"
5462,"['s41928', '021', '00648', 'z']"
5463,"['s41928', '021', '00648', 'z']"
5464,"['s41928', '021', '00648', 'z']"
5465,"['s41928', '021', '00652', '3']"
5466,"['s41928', '021', '00652', '3']"
5467,"['s41928', '021', '00652', '3']"
5468,"['s41928', '021', '00652', '3']"
5469,"['s41928', '021', '00652', '3']"
5470,"['s41928', '021', '00652', '3']"
5471,"['s41928', '021', '00650', '5']"
5472,"['s41928', '021', '00650', '5']"
5473,"['s41928', '021', '00650', '5']"
5474,"['s41928', '021', '00650', '5']"
5475,"['s41928', '021', '00650', '5']"
5476,"['s41928', '021', '00650', '5']"
5477,"['s41928', '021', '00651', '4']"
5478,"['s41928', '021', '00651', '4']"
5479,"['s41928', '021', '00651', '4']"
5480,"['s41928', '021', '00651', '4']"
5481,"['s41928', '021', '00651', '4']"
5482,"['s41928', '021', '00651', '4']"
5483,"['s41928', '021', '00654', '1']"
5484,"['s41928', '021', '00654', '1']"
5485,"['s41928', '021', '00647', '0']"
5486,"['s41928', '021', '00647', '0']"
5487,"['s41928', '021', '00647', '0']"
5488,"['s41928', '021', '00647', '0']"
5489,"['s41928', '021', '00647', '0']"
5490,"['s41928', '021', '00647', '0']"
5491,"['s41928', '021', '00640', '7']"
5492,"['s41928', '021', '00640', '7']"
5493,"['s41928', '021', '00640', '7']"
5494,"['s41928', '021', '00640', '7']"
5495,"['s41928', '021', '00640', '7']"
5496,"['s41928', '021', '00640', '7']"
5497,"['s41928', '021', '00643', '4']"
5498,"['s41928', '021', '00643', '4']"
5499,"['s41928', '021', '00643', '4']"
5500,"['s41928', '021', '00643', '4']"
5501,"['s41928', '021', '00643', '4']"
5502,"['s41928', '021', '00643', '4']"
5503,"['s41928', '021', '00646', '1']"
5504,"['s41928', '021', '00646', '1']"
5505,"['s41928', '021', '00646', '1']"
5506,"['s41928', '021', '00646', '1']"
5507,"['s41928', '021', '00646', '1']"
5508,"['s41928', '021', '00646', '1']"
5509,"['s41928', '021', '00644', '3']"
5510,"['s41928', '021', '00644', '3']"
5511,"['s41928', '021', '00641', '6']"
5512,"['s41928', '021', '00641', '6']"
5513,"['s41928', '021', '00641', '6']"
5514,"['s41928', '021', '00641', '6']"
5515,"['s41928', '021', '00641', '6']"
5516,"['s41928', '021', '00641', '6']"
5517,"['s41928', '021', '00645', '2']"
5518,"['s41928', '021', '00645', '2']"
5519,"['s41928', '021', '00645', '2']"
5520,"['s41928', '021', '00645', '2']"
5521,"['s41928', '021', '00645', '2']"
5522,"['s41928', '021', '00645', '2']"
5523,"['s41928', '021', '00645', '2']"
5524,"['s41928', '021', '00633', '6']"
5525,"['s41928', '021', '00633', '6']"
5526,"['s41928', '021', '00633', '6']"
5527,"['s41928', '021', '00633', '6']"
5528,"['s41928', '021', '00633', '6']"
5529,"['s41928', '021', '00633', '6']"
5530,"['s41928', '021', '00633', '6']"
5531,"['s41928', '021', '00636', '3']"
5532,"['s41928', '021', '00636', '3']"
5533,"['s41928', '021', '00636', '3']"
5534,"['s41928', '021', '00636', '3']"
5535,"['s41928', '021', '00636', '3']"
5536,"['s41928', '021', '00636', '3']"
5537,"['s41928', '021', '00639', '0']"
5538,"['s41928', '021', '00639', '0']"
5539,"['s41928', '021', '00639', '0']"
5540,"['s41928', '021', '00639', '0']"
5541,"['s41928', '021', '00639', '0']"
5542,"['s41928', '021', '00639', '0']"
5543,"['s41928', '021', '00638', '1']"
5544,"['s41928', '021', '00638', '1']"
5545,"['s41928', '021', '00638', '1']"
5546,"['s41928', '021', '00638', '1']"
5547,"['s41928', '021', '00638', '1']"
5548,"['s41928', '021', '00638', '1']"
5549,"['s41928', '021', '00642', '5']"
5550,"['s41928', '021', '00642', '5']"
5551,"['s41560', '021', '00902', 'w']"
5552,"['s41560', '021', '00902', 'w']"
5553,"['s41560', '021', '00902', 'w']"
5554,"['s41560', '021', '00902', 'w']"
5555,"['s41560', '021', '00902', 'w']"
5556,"['s41560', '021', '00902', 'w']"
5557,"['s41560', '021', '00902', 'w']"
